dfdd03,2024-12-06 01:47:14,TEST,motouber,87
c2d772,2024-12-06 01:50:32,TEST,motouber,87
eae29d,2024-12-06 01:50:41,TEST,motouber,87
43ce38,2024-12-06 01:55:17,TEST,motouber,87
2a7c84,2024-12-06 01:56:46,TEST,motouber,87
5679b4,2024-12-06 01:57:14,TEST,motouber,87
661a92,2024-12-06 01:57:27,TEST,motouber,87
42d9d1,2024-12-06 01:58:18,TEST,motouber,87
21db3f,2024-12-06 01:59:40,TEST,motouber,87
9eb63d,2024-12-06 02:00:18,TEST,motouber,87
8c678f,2024-12-06 02:02:16,TEST,motouber,87
82f344,2024-12-06 02:06:00,TEST,motouber,COMP
5ab395,2024-12-06 02:06:06,TEST,motouber,87
0beb06,2024-12-06 02:06:15,TEST,motouber,87
eee8b0,2024-12-06 02:06:46,TEST,motouber,87
4f459e,2024-12-06 02:07:20,TEST,motouber,75
afb591,2024-12-06 02:08:47,TEST,motouber,50
39705d,2024-12-06 02:11:40,TEST,motouber,62
e8b34b,2024-12-06 02:12:20,TEST,motouber,75
e950d0,2024-12-06 02:14:28,TEST,motouber,87
3c11e0,2024-12-06 02:17:45,TEST,motouber,87
511de3,2024-12-06 02:30:54,TEST,motouber,87
33095c,2024-12-06 02:31:15,TEST,motouber,87
afb280,2024-12-06 02:31:45,TEST,motouber,87
9e7633,2024-12-06 02:32:04,TEST,motouber,87
c4a8b7,2024-12-06 02:32:13,TEST,motouber,100
58a742,2024-12-06 02:33:06,TEST,motouber,100
c0a282,2024-12-06 02:43:04,TEST,motouber,100
